snapshot_date,asset_id,asset_type,borough,required_skill,age_years,criticality,condition_score,inspection_trend,incidents_30d,incidents_90d,incidents_365d,downtime_90d,open_work_orders,open_critical_work_orders,overdue_work_orders,days_since_maintenance,repeat_failure_flag,target_corrective_30d
2025-06-30,AST-00714,Third Rail Segment,Manhattan,third_rail,20.0,2,64.1,-3.7000000000000046,0,1,2,5.4,0,0,0,87,0,0
2025-06-30,AST-00715,Third Rail Segment,Manhattan,third_rail,20.0,4,73.0,0.520000000000005,0,0,3,0.0,0,0,0,25,0,0
2025-06-30,AST-00716,Circuit Breaker House,Brooklyn,breaker,18.0,3,57.0,-1.930000000000002,0,0,1,0.0,0,0,0,262,0,0
2025-06-30,AST-00717,Feeder Cable,Bronx,cable,17.0,4,79.7,-0.17999999999999952,0,0,1,0.0,0,0,0,153,0,0
2025-06-30,AST-00718,Substation,Brooklyn,power,27.0,4,63.6,-1.5999999999999963,0,0,1,0.0,0,0,0,119,0,0
2025-06-30,AST-00719,Feeder Cable,Bronx,cable,23.0,4,68.1,-3.5900000000000047,0,0,0,0.0,0,0,0,85,0,0
2025-06-30,AST-00720,Third Rail Segment,Bronx,third_rail,6.0,3,87.8,-0.08999999999999816,0,0,1,0.0,0,0,0,33,0,0
2025-06-30,AST-00721,Feeder Cable,Brooklyn,cable,25.0,5,59.5,0.23000000000000087,0,0,0,0.0,1,0,0,177,0,0
2025-06-30,AST-00722,Feeder Cable,Queens,cable,26.0,3,48.4,-0.989999999999993,0,0,0,0.0,0,0,0,5,0,0
2025-06-30,AST-00723,Substation,Queens,power,4.0,1,85.3,-0.33999999999999814,0,0,0,0.0,0,0,0,282,0,0
2025-06-30,AST-00724,Third Rail Segment,Brooklyn,third_rail,15.0,2,79.9,-1.0100000000000002,1,1,1,0.8,1,0,0,217,0,0
2025-06-30,AST-00725,Substation,Brooklyn,power,31.0,1,60.9,-1.210000000000001,0,0,0,0.0,0,0,0,234,0,0
2025-06-30,AST-00726,Substation,Queens,power,24.0,3,61.3,1.0099999999999987,1,1,1,0.4,0,0,0,13,0,0
2025-06-30,AST-00727,Circuit Breaker House,Queens,breaker,5.0,3,82.7,0.19000000000000175,0,0,0,0.0,0,0,0,131,0,1
2025-06-30,AST-00728,Substation,Queens,power,1.0,3,91.3,-0.3299999999999848,0,0,0,0.0,0,0,0,246,0,0
2025-06-30,AST-00729,Feeder Cable,Bronx,cable,23.0,5,60.0,-3.359999999999995,0,0,1,0.0,0,0,0,43,0,0
2025-06-30,AST-00730,Feeder Cable,Brooklyn,cable,18.0,4,58.3,-1.589999999999996,0,0,0,0.0,0,0,0,176,0,0
2025-06-30,AST-00731,Circuit Breaker House,Queens,breaker,38.0,4,35.3,-2.5400000000000023,0,0,1,0.0,0,0,0,1,0,0
2025-06-30,AST-00732,Substation,Bronx,power,20.0,2,61.3,-1.3200000000000003,0,0,1,0.0,0,0,0,183,0,0
2025-06-30,AST-00733,Substation,Manhattan,power,37.0,2,53.3,0.1499999999999959,0,0,1,0.0,0,0,0,160,0,0
2025-06-30,AST-00734,Circuit Breaker House,Manhattan,breaker,8.0,3,73.5,-1.1099999999999948,0,0,1,0.0,0,0,0,55,0,0
2025-06-30,AST-00735,Substation,Brooklyn,power,17.0,3,77.2,0.1300000000000014,0,0,0,0.0,0,0,0,134,0,0
2025-06-30,AST-00736,Feeder Cable,Bronx,cable,5.0,1,88.8,-2.2099999999999946,0,0,0,0.0,0,0,0,42,0,0
2025-06-30,AST-00737,Circuit Breaker House,Brooklyn,breaker,22.0,3,66.7,3.7199999999999993,0,0,0,0.0,0,0,0,147,0,0
2025-06-30,AST-00738,Circuit Breaker House,Queens,breaker,7.0,3,76.7,-5.020000000000001,0,0,1,0.0,0,0,0,63,0,0
2025-06-30,AST-00739,Circuit Breaker House,Manhattan,breaker,19.0,3,75.4,-3.029999999999997,0,0,0,0.0,0,0,0,67,0,0
2025-06-30,AST-00740,Feeder Cable,Brooklyn,cable,13.0,2,74.0,-0.41999999999999604,0,0,0,0.0,0,0,0,182,0,1
2025-06-30,AST-00741,Substation,Queens,power,7.0,3,80.2,-2.76999999999999,0,0,0,0.0,0,0,0,152,0,0
2025-06-30,AST-00742,Substation,Manhattan,power,3.0,3,100.0,-0.19999999999999776,0,0,0,0.0,0,0,0,152,0,0
2025-06-30,AST-00743,Third Rail Segment,Bronx,third_rail,20.0,3,64.2,-2.5099999999999913,0,0,3,0.0,0,0,0,97,0,0
2025-06-30,AST-00744,Substation,Manhattan,power,37.0,4,53.2,-3.63,1,1,3,0.4,0,0,0,3,0,0
2025-06-30,AST-00745,Feeder Cable,Bronx,cable,7.0,4,87.7,-0.029999999999994722,0,0,0,0.0,0,0,0,18,0,0
2025-06-30,AST-00746,Feeder Cable,Manhattan,cable,16.0,3,71.5,-0.7000000000000044,0,0,0,0.0,0,0,0,186,0,0
2025-06-30,AST-00747,Circuit Breaker House,Bronx,breaker,8.0,3,80.9,-4.350000000000001,0,1,2,0.5,0,0,0,65,0,0
2025-06-30,AST-00748,Feeder Cable,Queens,cable,32.0,4,63.2,-0.12000000000000588,0,0,2,0.0,0,0,0,13,0,0
2025-06-30,AST-00749,Third Rail Segment,Manhattan,third_rail,16.0,4,83.4,0.500000000000003,0,0,0,0.0,0,0,0,165,0,0
2025-06-30,AST-00750,Third Rail Segment,Manhattan,third_rail,38.0,3,42.7,-0.7299999999999943,0,0,0,0.0,0,0,0,87,0,0
2025-06-30,AST-00751,Circuit Breaker House,Manhattan,breaker,9.0,4,83.5,-0.7900000000000007,0,0,1,0.0,0,0,0,81,0,0
2025-06-30,AST-00752,Circuit Breaker House,Queens,breaker,3.0,4,85.3,-3.3099999999999983,0,0,0,0.0,0,0,0,5,0,0
2025-06-30,AST-00753,Circuit Breaker House,Queens,breaker,23.0,4,68.9,-1.689999999999988,0,0,0,0.0,0,0,0,93,0,0
2025-06-30,AST-00754,Feeder Cable,Brooklyn,cable,26.0,5,58.3,-0.720000000000003,0,0,1,0.0,0,0,0,2,0,0
2025-06-30,AST-00755,Feeder Cable,Brooklyn,cable,39.0,2,55.2,-1.6099999999999939,1,1,3,0.8,0,0,0,91,0,0
2025-06-30,AST-00756,Circuit Breaker House,Queens,breaker,34.0,3,63.2,-0.21000000000000305,0,0,2,0.0,0,0,0,95,0,0
2025-06-30,AST-00757,Circuit Breaker House,Brooklyn,breaker,35.0,3,41.6,-0.5799999999999964,0,0,2,0.0,0,0,0,72,0,1
2025-06-30,AST-00758,Third Rail Segment,Queens,third_rail,25.0,3,66.4,-3.479999999999993,0,0,0,0.0,0,0,0,131,0,0
2025-06-30,AST-00759,Substation,Brooklyn,power,14.0,3,90.4,-2.0100000000000056,0,0,0,0.0,0,0,0,185,0,0
2025-06-30,AST-00760,Feeder Cable,Queens,cable,17.0,2,85.4,0.5800000000000081,0,0,0,0.0,0,0,0,174,0,0
2025-06-30,AST-00761,Feeder Cable,Bronx,cable,5.0,3,92.4,-1.2500000000000007,0,0,0,0.0,0,0,0,111,0,0
2025-06-30,AST-00762,Substation,Brooklyn,power,17.0,2,75.0,0.36999999999999617,0,0,1,0.0,0,0,0,202,0,0
2025-06-30,AST-00763,Substation,Manhattan,power,14.0,3,64.7,-1.3099999999999923,0,0,0,0.0,0,0,0,18,0,0
2025-06-30,AST-00764,Substation,Manhattan,power,1.0,2,80.7,0.7099999999999936,0,1,2,8.8,0,0,0,49,0,0
2025-06-30,AST-00765,Third Rail Segment,Queens,third_rail,8.0,2,87.8,-0.32999999999999435,0,0,0,0.0,0,0,0,180,0,0
2025-06-30,AST-00766,Substation,Brooklyn,power,21.0,3,60.9,-2.529999999999996,0,0,0,0.0,0,0,0,14,0,0
2025-06-30,AST-00767,Circuit Breaker House,Bronx,breaker,14.0,3,69.1,-2.96,0,0,3,0.0,0,0,0,222,0,0
2025-06-30,AST-00768,Substation,Queens,power,39.0,4,51.5,0.34000000000000175,1,1,2,0.8,0,0,0,0,0,0
2025-06-30,AST-00769,Substation,Brooklyn,power,19.0,5,78.2,0.22000000000000255,0,0,1,0.0,0,0,0,79,0,0
2025-06-30,AST-00770,Feeder Cable,Queens,cable,38.0,3,36.6,-2.7299999999999973,0,0,1,0.0,0,0,0,178,0,0
2025-06-30,AST-00771,Circuit Breaker House,Brooklyn,breaker,26.0,4,56.2,0.050000000000001356,0,0,0,0.0,0,0,0,94,0,0
2025-06-30,AST-00772,Feeder Cable,Queens,cable,1.0,2,90.6,-1.429999999999991,0,0,0,0.0,0,0,0,122,0,0
2025-06-30,AST-00773,Feeder Cable,Manhattan,cable,8.0,2,74.8,-0.9999999999999984,0,0,1,0.0,0,0,0,71,0,0
2025-06-30,AST-00774,Third Rail Segment,Queens,third_rail,28.0,5,66.6,-2.1600000000000015,0,0,1,0.0,0,0,0,140,0,0
2025-06-30,AST-00775,Substation,Bronx,power,21.0,2,64.0,-0.9199999999999864,1,1,2,2.1,0,0,0,298,0,0
2025-06-30,AST-00776,Third Rail Segment,Queens,third_rail,12.0,2,89.1,-1.4000000000000077,0,0,0,0.0,0,0,0,90,0,0
2025-06-30,AST-00777,Feeder Cable,Bronx,cable,20.0,3,82.4,-0.2799999999999971,0,0,0,0.0,0,0,0,214,0,0
2025-06-30,AST-00778,Substation,Brooklyn,power,36.0,3,58.0,1.250000000000008,0,0,2,0.0,1,0,0,36,0,0
2025-06-30,AST-00779,Third Rail Segment,Queens,third_rail,15.0,2,85.1,2.9199999999999955,0,0,0,0.0,0,0,0,230,0,0
2025-06-30,AST-00780,Third Rail Segment,Queens,third_rail,1.0,3,83.9,-0.949999999999994,0,0,1,0.0,0,0,0,24,0,0
2025-06-30,AST-00781,Circuit Breaker House,Queens,breaker,12.0,4,84.9,-1.9600000000000029,0,0,0,0.0,0,0,0,143,0,0
2025-06-30,AST-00782,Third Rail Segment,Manhattan,third_rail,37.0,2,40.6,-2.2099999999999986,0,0,1,0.0,1,0,0,174,0,0
2025-06-30,AST-00783,Feeder Cable,Manhattan,cable,30.0,2,60.4,-0.6199999999999982,0,0,1,0.0,0,0,0,188,0,0
2025-06-30,AST-00784,Feeder Cable,Queens,cable,33.0,4,61.6,-0.26999999999999996,0,1,1,5.4,0,0,0,78,0,0
2025-06-30,AST-00785,Third Rail Segment,Manhattan,third_rail,36.0,4,59.8,-0.030000000000000162,0,1,4,3.4,0,0,0,2,0,0
2025-06-30,AST-00786,Circuit Breaker House,Queens,breaker,4.0,3,91.8,-0.6899999999999973,0,0,1,0.0,0,0,0,177,0,0
2025-06-30,AST-00787,Third Rail Segment,Bronx,third_rail,11.0,2,81.0,1.1400000000000023,0,0,0,0.0,0,0,0,256,0,0
2025-06-30,AST-00788,Circuit Breaker House,Bronx,breaker,2.0,2,81.1,-0.7800000000000062,0,0,0,0.0,0,0,0,90,0,0
2025-06-30,AST-00789,Third Rail Segment,Manhattan,third_rail,0.0,3,88.8,-1.549999999999998,0,0,2,0.0,0,0,0,183,0,0
2025-06-30,AST-00790,Feeder Cable,Bronx,cable,33.0,4,52.4,-3.3599999999999977,0,0,1,0.0,0,0,0,2,0,0
2025-06-30,AST-00791,Circuit Breaker House,Manhattan,breaker,37.0,2,59.3,-1.9899999999999916,0,1,2,1.8,0,0,0,34,0,0
2025-06-30,AST-00792,Feeder Cable,Brooklyn,cable,6.0,3,86.9,0.44000000000000167,1,1,1,1.5,0,0,0,50,0,0
2025-06-30,AST-00793,Circuit Breaker House,Bronx,breaker,28.0,4,61.6,1.5599999999999985,1,2,2,8.0,0,0,0,5,1,0
2025-06-30,AST-00794,Substation,Manhattan,power,21.0,1,71.1,-2.3400000000000003,0,1,2,2.3,0,0,0,236,0,0
2025-06-30,AST-00795,Substation,Manhattan,power,2.0,4,84.6,-1.6899999999999935,0,0,0,0.0,0,0,0,29,0,0
2025-06-30,AST-00796,Circuit Breaker House,Manhattan,breaker,36.0,2,54.0,0.060000000000000886,0,1,1,2.9,0,0,0,79,0,0
2025-06-30,AST-00797,Substation,Brooklyn,power,34.0,4,54.0,-0.12000000000000285,0,1,2,2.9,0,0,0,24,0,0
2025-06-30,AST-00798,Substation,Queens,power,22.0,3,82.3,-0.4100000000000018,0,0,2,0.0,0,0,0,56,0,0
2025-06-30,AST-00799,Feeder Cable,Manhattan,cable,28.0,4,53.1,-1.0,1,1,1,3.8,0,0,0,1,0,0
2025-06-30,AST-00800,Feeder Cable,Manhattan,cable,15.0,4,76.6,-0.09999999999999593,0,0,0,0.0,0,0,0,158,0,0
2025-06-30,AST-00801,Feeder Cable,Queens,cable,31.0,1,57.5,-2.029999999999993,0,0,1,0.0,0,0,0,322,0,0
2025-06-30,AST-00802,Circuit Breaker House,Manhattan,breaker,17.0,2,66.6,-2.1800000000000033,1,2,2,7.800000000000001,1,0,0,7,1,0
2025-06-30,AST-00803,Third Rail Segment,Queens,third_rail,39.0,3,57.3,1.8999999999999995,0,0,0,0.0,0,0,0,93,0,0
2025-06-30,AST-00804,Feeder Cable,Bronx,cable,2.0,3,89.6,-1.9800000000000033,0,0,0,0.0,0,0,0,210,0,0
2025-06-30,AST-00805,Substation,Queens,power,6.0,4,87.1,-0.9100000000000055,0,0,0,0.0,0,0,0,8,0,0
2025-06-30,AST-00806,Substation,Bronx,power,38.0,4,52.3,0.030000000000003423,0,0,2,0.0,1,0,0,87,0,0
2025-06-30,AST-00807,Feeder Cable,Brooklyn,cable,11.0,4,62.5,-0.3900000000000001,0,0,1,0.0,0,0,0,60,0,0
2025-06-30,AST-00808,Substation,Bronx,power,12.0,3,72.6,-1.7400000000000058,0,1,1,7.5,0,0,0,136,0,0
2025-06-30,AST-00809,Feeder Cable,Manhattan,cable,31.0,1,56.8,-0.010000000000000262,0,0,3,0.0,0,0,0,1,0,0
2025-06-30,AST-00810,Third Rail Segment,Manhattan,third_rail,7.0,3,77.2,-2.9399999999999866,0,1,1,2.5,0,0,0,45,0,0
2025-06-30,AST-00811,Substation,Queens,power,20.0,4,81.2,0.13000000000000128,0,1,1,17.1,0,0,0,18,0,0
2025-06-30,AST-00812,Substation,Manhattan,power,11.0,2,73.1,-2.920000000000007,0,0,0,0.0,0,0,0,202,0,0
2025-06-30,AST-00813,Third Rail Segment,Bronx,third_rail,7.0,4,88.3,0.079999999999999,0,0,0,0.0,0,0,0,150,0,0
2025-06-30,AST-00814,Feeder Cable,Queens,cable,38.0,4,50.0,0.12000000000000437,0,0,4,0.0,0,0,0,78,0,0
2025-06-30,AST-00815,Substation,Bronx,power,7.0,3,75.4,0.549999999999997,0,1,1,5.7,0,0,0,54,0,0
2025-06-30,AST-00816,Third Rail Segment,Brooklyn,third_rail,3.0,1,84.7,-1.0099999999999936,0,0,1,0.0,0,0,0,333,0,0
2025-06-30,AST-00817,Third Rail Segment,Brooklyn,third_rail,26.0,2,77.3,0.4600000000000016,0,0,0,0.0,0,0,0,192,0,0
2025-06-30,AST-00818,Feeder Cable,Queens,cable,34.0,5,32.8,-4.740000000000002,1,2,5,3.9,0,0,0,84,1,0
2025-06-30,AST-00819,Feeder Cable,Manhattan,cable,5.0,3,87.4,-0.5799999999999901,0,0,1,0.0,0,0,0,71,0,0
2025-06-30,AST-00820,Circuit Breaker House,Brooklyn,breaker,28.0,1,54.1,-4.179999999999998,0,0,0,0.0,0,0,0,2,0,0
2025-06-30,AST-00821,Substation,Queens,power,21.0,4,81.0,-0.8100000000000082,0,0,1,0.0,0,0,0,3,0,0
2025-06-30,AST-00822,Feeder Cable,Bronx,cable,33.0,3,58.2,-2.9100000000000006,0,2,2,2.4000000000000004,0,0,0,221,1,0
2025-06-30,AST-00823,Circuit Breaker House,Queens,breaker,5.0,4,86.4,-0.6499999999999964,0,0,1,0.0,0,0,0,105,0,0
2025-06-30,AST-00824,Feeder Cable,Manhattan,cable,39.0,3,57.8,-1.4199999999999955,0,0,0,0.0,0,0,0,265,0,0
2025-06-30,AST-00825,Third Rail Segment,Brooklyn,third_rail,24.0,4,56.5,-2.320000000000002,0,0,4,0.0,0,0,0,56,0,0
2025-06-30,AST-00826,Substation,Queens,power,33.0,4,65.7,-0.710000000000003,0,0,1,0.0,0,0,0,107,0,0
2025-06-30,AST-00827,Feeder Cable,Manhattan,cable,14.0,4,68.5,-1.3700000000000017,0,0,3,0.0,0,0,0,103,0,0
2025-06-30,AST-00828,Circuit Breaker House,Brooklyn,breaker,37.0,5,56.8,-3.350000000000004,0,1,2,2.4,0,0,0,83,0,0
2025-06-30,AST-00829,Third Rail Segment,Brooklyn,third_rail,25.0,4,66.1,-0.490000000000001,0,1,2,0.4,0,0,0,33,0,0
2025-06-30,AST-00830,Circuit Breaker House,Manhattan,breaker,5.0,2,79.7,0.18000000000000468,0,0,0,0.0,0,0,0,30,0,0
2025-06-30,AST-00831,Feeder Cable,Brooklyn,cable,36.0,4,60.6,1.5600000000000054,0,0,4,0.0,0,0,0,105,0,0
2025-06-30,AST-00832,Feeder Cable,Manhattan,cable,31.0,4,58.4,-0.6799999999999903,0,0,2,0.0,0,0,0,44,0,0
2025-06-30,AST-00833,Circuit Breaker House,Queens,breaker,12.0,4,82.0,1.8099999999999938,0,0,0,0.0,0,0,0,73,0,0
2025-06-30,AST-00834,Feeder Cable,Manhattan,cable,21.0,3,76.4,-1.319999999999999,0,0,0,0.0,0,0,0,190,0,0
2025-06-30,AST-00835,Feeder Cable,Queens,cable,15.0,4,74.7,-0.06999999999999362,0,0,0,0.0,0,0,0,115,0,0
2025-06-30,AST-00836,Feeder Cable,Manhattan,cable,21.0,4,66.8,-2.8699999999999926,0,0,1,0.0,0,0,0,162,0,0
2025-06-30,AST-00837,Third Rail Segment,Bronx,third_rail,38.0,5,49.8,-1.8099999999999983,1,1,2,0.8,2,0,0,21,0,0
2025-06-30,AST-00838,Third Rail Segment,Manhattan,third_rail,35.0,2,51.5,-1.47,0,0,0,0.0,1,0,0,202,0,0
2025-06-30,AST-00839,Feeder Cable,Brooklyn,cable,8.0,3,80.9,-1.2100000000000084,0,0,2,0.0,0,0,0,75,0,0
2025-06-30,AST-00840,Feeder Cable,Brooklyn,cable,38.0,3,49.7,-1.8499999999999988,0,0,1,0.0,0,0,0,239,0,0
2025-06-30,AST-00841,Substation,Manhattan,power,17.0,3,81.0,2.4099999999999944,0,0,0,0.0,0,0,0,126,0,1
2025-06-30,AST-00842,Third Rail Segment,Brooklyn,third_rail,28.0,2,71.4,-2.329999999999992,0,0,2,0.0,0,0,0,144,0,0
2025-06-30,AST-00843,Feeder Cable,Bronx,cable,30.0,1,64.5,-1.4200000000000046,0,0,0,0.0,0,0,0,130,0,0
2025-06-30,AST-00844,Feeder Cable,Bronx,cable,19.0,3,79.4,-1.3500000000000036,0,1,1,3.7,0,0,0,101,0,0
2025-06-30,AST-00845,Substation,Brooklyn,power,18.0,4,100.0,2.520000000000009,0,0,0,0.0,0,0,0,26,0,0
2025-06-30,AST-00846,Third Rail Segment,Manhattan,third_rail,18.0,3,72.7,-1.4899999999999938,0,1,1,5.6,0,0,0,33,0,0
2025-06-30,AST-00847,Circuit Breaker House,Queens,breaker,34.0,5,53.7,0.35000000000000614,1,1,3,2.1,0,0,0,4,0,0
2025-06-30,AST-00848,Feeder Cable,Queens,cable,15.0,3,82.7,-0.7300000000000019,0,0,0,0.0,0,0,0,160,0,1
2025-06-30,AST-00849,Substation,Manhattan,power,11.0,4,70.4,-2.530000000000001,0,0,0,0.0,0,0,0,114,0,0
2025-06-30,AST-00850,Third Rail Segment,Queens,third_rail,14.0,3,73.8,0.21999999999999276,0,0,0,0.0,0,0,0,69,0,0
2025-06-30,AST-00851,Substation,Brooklyn,power,7.0,4,84.2,-0.5499999999999967,0,1,1,1.8,0,0,0,59,0,0
2025-06-30,AST-00852,Circuit Breaker House,Queens,breaker,15.0,3,76.0,-1.8599999999999974,0,0,1,0.0,0,0,0,216,0,0
2025-06-30,AST-00853,Third Rail Segment,Brooklyn,third_rail,4.0,5,86.6,0.3599999999999965,0,0,1,0.0,0,0,0,114,0,0
2025-06-30,AST-00854,Third Rail Segment,Brooklyn,third_rail,3.0,3,93.6,-0.329999999999999,0,0,1,0.0,0,0,0,255,0,0
2025-06-30,AST-00855,Circuit Breaker House,Manhattan,breaker,28.0,4,64.4,-0.9300000000000008,0,0,0,0.0,0,0,0,119,0,0
2025-06-30,AST-00856,Feeder Cable,Queens,cable,3.0,4,99.4,1.1700000000000033,0,0,0,0.0,0,0,0,105,0,0
2025-06-30,AST-00857,Feeder Cable,Manhattan,cable,22.0,3,59.0,-3.140000000000007,0,1,1,3.9,0,0,0,83,0,0
2025-06-30,AST-00858,Third Rail Segment,Queens,third_rail,31.0,4,54.7,-2.9099999999999895,0,0,2,0.0,0,0,0,86,0,0
2025-06-30,AST-00859,Circuit Breaker House,Queens,breaker,28.0,5,70.9,0.8999999999999977,0,0,0,0.0,0,0,0,175,0,0
2025-06-30,AST-00860,Feeder Cable,Queens,cable,17.0,3,74.6,-1.9899999999999956,0,1,2,4.3,1,0,0,79,0,0
2025-06-30,AST-00861,Feeder Cable,Manhattan,cable,7.0,4,76.3,0.25999999999999535,0,0,0,0.0,0,0,0,28,0,0
2025-06-30,AST-00862,Feeder Cable,Brooklyn,cable,37.0,4,52.6,1.749999999999998,1,3,6,7.199999999999999,1,0,0,70,1,0
2025-06-30,AST-00863,Third Rail Segment,Brooklyn,third_rail,33.0,4,58.1,-0.00999999999999544,0,0,1,0.0,0,0,0,142,0,0
2025-06-30,AST-00864,Feeder Cable,Queens,cable,24.0,3,67.0,-2.8300000000000045,1,2,2,10.4,0,0,0,30,1,0
2025-06-30,AST-00865,Substation,Bronx,power,3.0,1,97.5,0.1700000000000037,0,0,0,0.0,0,0,0,192,0,0
2025-06-30,AST-00866,Third Rail Segment,Brooklyn,third_rail,1.0,4,99.9,-0.5700000000000022,0,0,1,0.0,0,0,0,157,0,0
2025-06-30,AST-00867,Third Rail Segment,Bronx,third_rail,12.0,1,88.6,-1.7699999999999942,0,0,1,0.0,0,0,0,95,0,0
2025-06-30,AST-00868,Third Rail Segment,Manhattan,third_rail,6.0,5,89.9,0.06000000000000522,0,0,0,0.0,0,0,0,17,0,0
2025-06-30,AST-00869,Substation,Brooklyn,power,34.0,3,49.9,0.9900000000000004,0,0,2,0.0,0,0,0,79,0,0
2025-06-30,AST-00870,Circuit Breaker House,Manhattan,breaker,8.0,4,88.1,-0.500000000000002,0,0,0,0.0,0,0,0,137,0,0
2025-06-30,AST-00871,Feeder Cable,Queens,cable,11.0,2,81.6,-1.3900000000000028,0,1,1,1.1,0,0,0,335,0,0
2025-06-30,AST-00872,Substation,Manhattan,power,39.0,2,52.6,2.079999999999997,0,0,1,0.0,0,0,0,182,0,0
2025-06-30,AST-00873,Third Rail Segment,Brooklyn,third_rail,32.0,3,46.9,1.0799999999999992,0,0,1,0.0,0,0,0,89,0,0
2025-06-30,AST-00874,Circuit Breaker House,Queens,breaker,8.0,3,83.4,0.48000000000000836,0,0,0,0.0,0,0,0,52,0,0
2025-06-30,AST-00875,Feeder Cable,Brooklyn,cable,15.0,3,71.2,-1.209999999999996,1,1,1,2.4,0,0,0,2,0,0
2025-06-30,AST-00876,Third Rail Segment,Manhattan,third_rail,20.0,3,63.5,-1.309999999999991,0,0,0,0.0,0,0,0,179,0,0
2025-06-30,AST-00877,Circuit Breaker House,Manhattan,breaker,26.0,5,64.3,-1.4799999999999967,0,0,1,0.0,0,0,0,75,0,1
2025-06-30,AST-00878,Circuit Breaker House,Brooklyn,breaker,37.0,4,52.2,0.36999999999999944,0,1,2,0.5,0,0,0,8,0,0
2025-06-30,AST-00879,Feeder Cable,Brooklyn,cable,34.0,4,45.9,-2.1699999999999995,0,0,0,0.0,0,0,0,1,0,0
2025-06-30,AST-00880,Feeder Cable,Manhattan,cable,39.0,4,42.6,2.1599999999999997,0,0,2,0.0,0,0,0,95,0,0
2025-06-30,AST-00881,Feeder Cable,Queens,cable,1.0,5,89.8,-2.4799999999999947,0,1,1,1.7,0,0,0,68,0,0
2025-06-30,AST-00882,Feeder Cable,Manhattan,cable,9.0,3,83.2,-1.2199999999999978,0,0,0,0.0,0,0,0,213,0,0
2025-06-30,AST-00883,Third Rail Segment,Queens,third_rail,22.0,1,78.8,-2.2099999999999946,0,0,1,0.0,0,0,0,159,0,0
2025-06-30,AST-00884,Feeder Cable,Brooklyn,cable,1.0,3,89.0,-2.2699999999999934,0,0,1,0.0,0,0,0,78,0,0
2025-06-30,AST-00885,Circuit Breaker House,Manhattan,breaker,14.0,4,64.1,-1.430000000000002,0,0,1,0.0,0,0,0,116,0,0
2025-06-30,AST-00886,Circuit Breaker House,Manhattan,breaker,6.0,2,86.7,-1.5500000000000003,0,0,0,0.0,0,0,0,160,0,0
2025-06-30,AST-00887,Circuit Breaker House,Manhattan,breaker,37.0,3,51.9,-1.9599999999999966,0,0,0,0.0,0,0,0,88,0,0
2025-06-30,AST-00888,Substation,Manhattan,power,2.0,3,88.0,-3.9000000000000106,1,1,1,1.9,1,0,0,85,0,0
2025-06-30,AST-00889,Substation,Brooklyn,power,5.0,5,91.6,-0.3199999999999906,0,0,1,0.0,0,0,0,53,0,0
2025-06-30,AST-00890,Feeder Cable,Bronx,cable,7.0,4,74.5,-2.7999999999999963,0,0,1,0.0,0,0,0,117,0,1
2025-06-30,AST-00891,Circuit Breaker House,Bronx,breaker,5.0,4,91.9,-2.7200000000000006,0,0,0,0.0,0,0,0,25,0,0
2025-06-30,AST-00892,Third Rail Segment,Brooklyn,third_rail,22.0,4,76.3,1.990000000000002,0,1,2,19.4,0,0,0,45,0,0
2025-06-30,AST-00893,Circuit Breaker House,Queens,breaker,14.0,3,80.7,-1.3999999999999966,0,0,2,0.0,0,0,0,205,0,0
2025-06-30,AST-00894,Substation,Queens,power,36.0,3,47.1,-1.4699999999999998,0,0,0,0.0,0,0,0,1,0,0
2025-06-30,AST-00895,Third Rail Segment,Queens,third_rail,10.0,2,80.6,0.30000000000000576,0,0,0,0.0,0,0,0,156,0,0
2025-06-30,AST-00896,Third Rail Segment,Manhattan,third_rail,21.0,1,39.2,-4.439999999999999,0,0,1,0.0,0,0,0,2,0,0
2025-06-30,AST-00897,Circuit Breaker House,Brooklyn,breaker,26.0,3,64.8,0.9900000000000058,0,0,1,0.0,0,0,0,259,0,0
2025-06-30,AST-00898,Circuit Breaker House,Brooklyn,breaker,25.0,4,59.5,-1.6599999999999997,0,0,1,0.0,1,0,0,155,0,0
2025-06-30,AST-00899,Circuit Breaker House,Manhattan,breaker,31.0,4,46.6,-1.7300000000000033,0,0,0,0.0,0,0,0,46,0,0
2025-06-30,AST-00900,Feeder Cable,Brooklyn,cable,8.0,5,88.8,0.23999999999999624,1,2,4,7.4,0,0,0,24,1,1
2025-06-30,AST-00901,Feeder Cable,Bronx,cable,20.0,5,68.8,0.33000000000000074,0,0,1,0.0,0,0,0,160,0,0
2025-06-30,AST-00902,Circuit Breaker House,Bronx,breaker,32.0,2,44.3,-0.050000000000000294,0,1,3,2.1,0,0,0,39,0,0
2025-06-30,AST-00903,Substation,Manhattan,power,34.0,3,58.9,0.3500000000000024,0,1,1,4.3,0,0,0,88,0,0
2025-06-30,AST-00904,Feeder Cable,Brooklyn,cable,24.0,4,63.7,1.4600000000000026,0,0,0,0.0,0,0,0,108,0,0
2025-06-30,AST-00905,Third Rail Segment,Brooklyn,third_rail,26.0,5,66.0,-1.3200000000000014,0,0,1,0.0,0,0,0,111,0,0
2025-06-30,AST-00906,Feeder Cable,Brooklyn,cable,34.0,5,42.1,0.72,0,0,2,0.0,0,0,0,93,0,0
2025-06-30,AST-00907,Feeder Cable,Queens,cable,24.0,4,73.0,2.1800000000000006,0,0,2,0.0,0,0,0,103,0,0
