snapshot_date,asset_id,asset_type,borough,required_skill,age_years,criticality,condition_score,inspection_trend,incidents_30d,incidents_90d,incidents_365d,downtime_90d,open_work_orders,open_critical_work_orders,overdue_work_orders,days_since_maintenance,repeat_failure_flag,target_corrective_30d,predicted_30d_risk,risk_flag
2026-07-31,AST-00993,Third Rail Segment,Brooklyn,third_rail,8.0,4,88.5,0.9000000000000026,0,0,0,0.0,0,0,0,46,0,0,0.049842414783485715,0
2026-07-31,AST-00994,Circuit Breaker House,Manhattan,breaker,35.0,2,48.8,-3.2999999999999963,0,1,4,1.5,0,0,0,130,0,0,0.0936524206913735,1
2026-07-31,AST-00995,Third Rail Segment,Queens,third_rail,31.0,3,70.2,-1.9300000000000057,0,1,2,1.6,0,0,0,135,0,0,0.05487020975742795,0
2026-07-31,AST-00996,Feeder Cable,Bronx,cable,26.0,3,52.1,-1.249999999999993,0,0,1,0.0,0,0,0,119,0,1,0.07538099594301591,1
2026-07-31,AST-00997,Feeder Cable,Manhattan,cable,13.0,4,82.2,-3.810000000000001,0,1,1,0.4,0,0,0,83,0,0,0.05119520934298692,0
2026-07-31,AST-00501,Feeder Cable,Manhattan,cable,28.0,3,53.0,0.5899999999999994,0,0,1,0.0,0,0,0,31,0,0,0.08902823794929413,1
2026-07-31,AST-00971,Circuit Breaker House,Bronx,breaker,25.0,2,53.1,-0.6300000000000007,0,0,1,0.0,0,0,0,146,0,0,0.0959599948300756,1
2026-07-31,AST-00970,Circuit Breaker House,Brooklyn,breaker,26.0,5,66.2,-0.7399999999999998,0,0,1,0.0,1,0,0,181,0,0,0.056223280581872086,0
2026-07-31,AST-00969,Feeder Cable,Queens,cable,29.0,3,73.3,0.119999999999999,0,0,0,0.0,0,0,0,201,0,0,0.05615040845371442,0
2026-07-31,AST-00968,Substation,Brooklyn,power,10.0,3,82.6,-1.3899999999999928,0,1,1,4.8,0,0,0,205,0,0,0.05052736830063132,0
2026-07-31,AST-00940,Substation,Queens,power,7.0,4,77.4,0.1399999999999986,0,0,0,0.0,0,0,0,125,0,0,0.05264335451275971,0
2026-07-31,AST-00941,Circuit Breaker House,Queens,breaker,29.0,3,66.3,0.4899999999999946,0,0,0,0.0,0,0,0,215,0,1,0.05533936912363139,0
2026-07-31,AST-00942,Third Rail Segment,Manhattan,third_rail,38.0,4,60.6,1.4600000000000015,1,1,6,4.9,0,0,0,87,0,0,0.14448274736630706,1
2026-07-31,AST-00943,Substation,Bronx,power,31.0,3,48.2,-0.3299999999999985,1,1,1,2.5,0,0,0,120,0,0,0.09179833639693095,1
2026-07-31,AST-00944,Feeder Cable,Brooklyn,cable,8.0,3,82.9,-2.929999999999996,0,0,0,0.0,0,0,0,198,0,0,0.04973532054403311,0
2026-07-31,AST-00945,Feeder Cable,Queens,cable,33.0,2,40.5,-2.3600000000000034,0,1,2,1.9,0,0,0,88,0,0,0.09847945757210788,1
2026-07-31,AST-00946,Circuit Breaker House,Manhattan,breaker,5.0,2,76.0,0.6600000000000008,0,0,1,0.0,0,0,0,345,0,0,0.05093336587565258,0
2026-07-31,AST-00947,Feeder Cable,Brooklyn,cable,24.0,3,59.9,-2.9299999999999926,0,0,0,0.0,0,0,0,204,0,0,0.05725575977375911,0
2026-07-31,AST-00948,Third Rail Segment,Brooklyn,third_rail,20.0,3,88.1,1.1999999999999966,0,0,0,0.0,0,0,0,85,0,0,0.049397510709433115,0
2026-07-31,AST-00949,Third Rail Segment,Brooklyn,third_rail,22.0,1,70.1,3.07,0,0,0,0.0,0,0,0,57,0,0,0.0554858939072811,0
2026-07-31,AST-00950,Circuit Breaker House,Bronx,breaker,21.0,3,56.4,-3.349999999999999,0,0,1,0.0,0,0,0,50,0,0,0.0650728206114787,0
2026-07-31,AST-00951,Feeder Cable,Bronx,cable,2.0,2,71.6,-1.860000000000002,0,0,1,0.0,0,0,0,168,0,0,0.05140236902564511,0
2026-07-31,AST-00952,Circuit Breaker House,Manhattan,breaker,21.0,5,54.6,0.5600000000000039,0,0,0,0.0,0,0,0,163,0,0,0.06942698854944866,0
2026-07-31,AST-00877,Circuit Breaker House,Manhattan,breaker,27.0,5,60.6,-1.6100000000000043,0,0,1,0.0,0,0,0,104,0,0,0.06510892300763359,0
2026-07-31,AST-00953,Circuit Breaker House,Brooklyn,breaker,38.0,1,52.2,1.8600000000000052,0,0,0,0.0,0,0,0,31,0,0,0.10392158400099212,1
2026-07-31,AST-00955,Third Rail Segment,Brooklyn,third_rail,12.0,4,67.8,-2.049999999999997,0,0,1,0.0,1,0,0,184,0,0,0.054277880307893565,0
2026-07-31,AST-00956,Third Rail Segment,Brooklyn,third_rail,40.0,5,36.5,-2.899999999999997,0,0,1,0.0,0,0,0,122,0,0,0.09714645696612763,1
2026-07-31,AST-00957,Third Rail Segment,Bronx,third_rail,4.0,2,87.6,-0.9100000000000018,0,0,0,0.0,0,0,0,32,0,0,0.047807129586066165,0
2026-07-31,AST-00958,Feeder Cable,Queens,cable,20.0,3,81.4,-1.0299999999999985,0,0,1,0.0,0,0,0,66,0,0,0.052459275998817174,0
2026-07-31,AST-00959,Feeder Cable,Manhattan,cable,21.0,4,65.1,-2.8000000000000016,0,0,2,0.0,0,0,0,117,0,0,0.0558678215207543,0
2026-07-31,AST-00960,Feeder Cable,Brooklyn,cable,20.0,1,73.3,1.0400000000000014,0,0,0,0.0,0,0,0,108,0,0,0.052913311437411,0
2026-07-31,AST-00961,Feeder Cable,Queens,cable,37.0,1,44.6,-1.880000000000004,0,0,0,0.0,0,0,0,23,0,0,0.08835505292158151,1
2026-07-31,AST-00962,Feeder Cable,Brooklyn,cable,17.0,3,78.9,0.1200000000000064,0,0,1,0.0,0,0,0,95,0,0,0.05325710174266225,0
2026-07-31,AST-00963,Substation,Manhattan,power,39.0,5,57.9,-2.419999999999991,0,0,1,0.0,0,0,0,21,0,0,0.08705764781278466,1
2026-07-31,AST-00964,Substation,Brooklyn,power,3.0,3,81.0,-1.3299999999999876,0,0,1,0.0,1,0,0,150,0,0,0.05032656484509435,0
2026-07-31,AST-00965,Third Rail Segment,Brooklyn,third_rail,30.0,3,79.2,0.5700000000000067,0,0,1,0.0,1,0,1,281,0,0,0.054703298635664456,0
2026-07-31,AST-00966,Feeder Cable,Manhattan,cable,24.0,4,68.6,-0.7699999999999965,0,1,1,2.8,0,0,0,69,0,0,0.0641182308502202,0
2026-07-31,AST-00967,Third Rail Segment,Queens,third_rail,10.0,5,87.9,-0.2799999999999924,1,1,2,1.4,0,0,0,8,0,0,0.05025209042269621,0
2026-07-31,AST-00954,Substation,Brooklyn,power,18.0,2,69.7,0.3300000000000009,0,1,2,8.3,1,0,1,64,0,0,0.05551191292290639,0
2026-07-31,AST-00876,Third Rail Segment,Manhattan,third_rail,21.0,3,54.2,-3.3999999999999897,0,0,1,0.0,1,0,1,177,0,0,0.06082308995169089,0
2026-07-31,AST-00875,Feeder Cable,Brooklyn,cable,16.0,3,66.5,-2.2300000000000018,0,0,0,0.0,0,0,0,228,0,0,0.051314794316724914,0
2026-07-31,AST-00874,Circuit Breaker House,Queens,breaker,9.0,3,75.7,-2.420000000000002,0,0,2,0.0,0,0,0,179,0,0,0.0505310863310298,0
2026-07-31,AST-00784,Feeder Cable,Queens,cable,34.0,4,65.3,2.8799999999999955,0,0,0,0.0,1,0,1,187,0,0,0.06467364618780508,0
2026-07-31,AST-00785,Third Rail Segment,Manhattan,third_rail,37.0,4,48.6,-1.629999999999992,0,1,2,2.7,0,0,0,162,0,0,0.1270247737821246,1
2026-07-31,AST-00786,Circuit Breaker House,Queens,breaker,5.0,3,95.2,-0.440000000000003,0,0,0,0.0,1,0,1,305,0,0,0.050641085606654236,0
2026-07-31,AST-00787,Third Rail Segment,Bronx,third_rail,12.0,2,76.2,1.7400000000000058,0,0,0,0.0,0,0,0,291,0,0,0.0507001234942024,0
2026-07-31,AST-00788,Circuit Breaker House,Bronx,breaker,3.0,2,79.2,0.0499999999999995,0,1,1,8.0,0,0,0,80,0,0,0.05016810718515443,0
2026-07-31,AST-00789,Third Rail Segment,Manhattan,third_rail,1.0,3,85.6,-1.799999999999999,0,0,0,0.0,0,0,0,57,0,0,0.04878506064396223,0
2026-07-31,AST-00790,Feeder Cable,Bronx,cable,34.0,4,57.1,0.7900000000000011,0,0,0,0.0,0,0,0,128,0,0,0.08928402370608313,1
2026-07-31,AST-00791,Circuit Breaker House,Manhattan,breaker,38.0,2,55.7,-2.430000000000001,0,0,2,0.0,0,0,0,66,0,0,0.08364156161797517,1
2026-07-31,AST-00792,Feeder Cable,Brooklyn,cable,7.0,3,83.4,-1.1899999999999924,0,0,0,0.0,0,0,0,182,0,0,0.050169549218195775,0
2026-07-31,AST-00793,Circuit Breaker House,Bronx,breaker,29.0,4,48.9,-1.0100000000000071,0,0,7,0.0,1,0,1,45,0,0,0.07560049280210002,1
2026-07-31,AST-00794,Substation,Manhattan,power,22.0,1,77.8,-0.4400000000000037,0,0,1,0.0,0,0,0,233,0,0,0.053815967615369095,0
2026-07-31,AST-00795,Substation,Manhattan,power,3.0,4,77.1,-2.799999999999989,0,0,1,0.0,0,0,0,64,0,0,0.05122523771012959,0
2026-07-31,AST-00796,Circuit Breaker House,Manhattan,breaker,37.0,2,56.0,-0.5599999999999964,0,0,0,0.0,0,0,0,162,0,0,0.06916434285040002,0
2026-07-31,AST-00797,Substation,Brooklyn,power,35.0,4,39.7,-1.6400000000000037,0,1,2,0.6,0,0,0,38,0,1,0.10268245779228737,1
2026-07-31,AST-00798,Substation,Queens,power,23.0,3,68.8,-1.2399999999999975,0,1,1,11.4,0,0,0,21,0,0,0.05479865396225307,0
2026-07-31,AST-00799,Feeder Cable,Manhattan,cable,29.0,4,47.8,-1.4600000000000022,1,1,2,3.6,0,0,0,22,0,0,0.121898827286959,1
2026-07-31,AST-00800,Feeder Cable,Manhattan,cable,16.0,4,71.6,-0.7699999999999925,0,0,0,0.0,0,0,0,9,0,0,0.05252105643963305,0
2026-07-31,AST-00801,Feeder Cable,Queens,cable,32.0,1,62.8,1.5499999999999967,0,0,0,0.0,0,0,0,353,0,0,0.06542738386813741,0
2026-07-31,AST-00802,Circuit Breaker House,Manhattan,breaker,18.0,2,69.7,-0.7799999999999981,0,0,0,0.0,1,0,1,395,0,0,0.05281781991674995,0
2026-07-31,AST-00803,Third Rail Segment,Queens,third_rail,40.0,3,39.4,-2.7499999999999964,0,0,0,0.0,0,0,0,127,0,0,0.09744198785361763,1
2026-07-31,AST-00804,Feeder Cable,Bronx,cable,3.0,3,81.4,-3.799999999999996,0,0,0,0.0,0,0,0,64,0,0,0.048196636952876695,0
2026-07-31,AST-00805,Substation,Queens,power,7.0,4,72.7,-2.41,0,0,0,0.0,0,0,0,42,0,0,0.051739511502782595,0
2026-07-31,AST-00806,Substation,Bronx,power,39.0,4,52.4,-1.1799999999999995,0,0,0,0.0,0,0,0,35,0,0,0.09629089108149673,1
2026-07-31,AST-00807,Feeder Cable,Brooklyn,cable,12.0,4,48.7,-1.3700000000000028,0,0,1,0.0,0,0,0,97,0,0,0.07984138947056588,1
2026-07-31,AST-00808,Substation,Bronx,power,13.0,3,68.7,-0.1899999999999993,0,0,0,0.0,0,0,0,261,0,0,0.05148552837117025,0
2026-07-31,AST-00809,Feeder Cable,Manhattan,cable,32.0,1,44.9,-1.7099999999999966,0,0,1,0.0,1,0,0,127,0,0,0.06975157285580441,0
2026-07-31,AST-00810,Third Rail Segment,Manhattan,third_rail,8.0,3,67.2,-2.1299999999999923,0,0,0,0.0,0,0,0,97,0,0,0.053541139618949976,0
2026-07-31,AST-00783,Feeder Cable,Manhattan,cable,31.0,2,53.2,-2.990000000000001,1,3,4,4.9,0,0,0,10,1,0,0.08848080931940414,1
2026-07-31,AST-00782,Third Rail Segment,Manhattan,third_rail,38.0,2,42.0,-0.1800000000000031,0,1,2,1.7,0,0,0,126,0,0,0.07687060623552296,1
2026-07-31,AST-00781,Circuit Breaker House,Queens,breaker,13.0,4,80.6,-0.13,0,0,0,0.0,1,0,0,177,0,0,0.05291673134107073,0
2026-07-31,AST-00780,Third Rail Segment,Queens,third_rail,2.0,3,78.2,-1.7199999999999844,0,0,0,0.0,0,0,0,151,0,0,0.05058557743161725,0
2026-07-31,AST-00752,Circuit Breaker House,Queens,breaker,4.0,4,82.3,-2.039999999999992,0,0,0,0.0,0,0,0,38,0,0,0.049533516585042695,0
2026-07-31,AST-00753,Circuit Breaker House,Queens,breaker,24.0,4,77.7,0.7100000000000017,0,0,2,0.0,0,0,0,129,0,0,0.0552760065210097,0
2026-07-31,AST-00754,Feeder Cable,Brooklyn,cable,27.0,5,48.7,0.480000000000002,0,0,1,0.0,0,0,0,131,0,0,0.07653606097571301,1
2026-07-31,AST-00755,Feeder Cable,Brooklyn,cable,40.0,2,51.9,-2.3199999999999985,0,0,1,0.0,1,0,1,372,0,0,0.09223904089627535,1
2026-07-31,AST-00756,Circuit Breaker House,Queens,breaker,35.0,3,53.8,-2.43,0,0,0,0.0,1,0,1,33,0,0,0.0768287961140044,1
2026-07-31,AST-00757,Circuit Breaker House,Brooklyn,breaker,36.0,3,42.9,-1.8400000000000003,0,0,0,0.0,1,0,1,196,0,0,0.07638346650297709,1
2026-07-31,AST-00758,Third Rail Segment,Queens,third_rail,26.0,3,66.9,-1.1599999999999964,0,0,3,0.0,0,0,0,109,0,0,0.05613149363175248,0
2026-07-31,AST-00759,Substation,Brooklyn,power,15.0,3,84.2,-1.5599999999999994,0,0,0,0.0,0,0,0,43,0,0,0.049750808518773317,0
2026-07-31,AST-00760,Feeder Cable,Queens,cable,18.0,2,82.6,1.1900000000000035,0,0,0,0.0,0,0,0,205,0,0,0.05053900384724085,0
2026-07-31,AST-00761,Feeder Cable,Bronx,cable,6.0,3,89.6,-2.720000000000006,0,0,1,0.0,0,0,0,177,0,0,0.05094830008071898,0
2026-07-31,AST-00762,Substation,Brooklyn,power,18.0,2,69.9,-2.5399999999999987,0,0,0,0.0,0,0,0,233,0,0,0.053490120356265554,0
2026-07-31,AST-00763,Substation,Manhattan,power,15.0,3,60.3,-1.7899999999999974,0,0,1,0.0,0,0,0,143,0,0,0.06086223092816012,0
2026-07-31,AST-00764,Substation,Manhattan,power,2.0,2,69.9,-1.2899999999999927,0,0,1,0.0,0,0,0,76,0,0,0.05096384844479843,0
2026-07-31,AST-00811,Substation,Queens,power,21.0,4,71.5,-1.9500000000000008,0,0,1,0.0,0,0,0,53,0,0,0.0537748455938365,0
2026-07-31,AST-00765,Third Rail Segment,Queens,third_rail,9.0,2,75.8,-2.960000000000012,0,1,2,3.1,0,0,0,210,0,0,0.04960405367962498,0
2026-07-31,AST-00767,Circuit Breaker House,Bronx,breaker,15.0,3,72.2,-0.5000000000000091,0,0,0,0.0,0,0,0,94,0,0,0.05226223160186623,0
2026-07-31,AST-00768,Substation,Queens,power,40.0,4,48.7,0.3399999999999959,0,0,2,0.0,0,0,0,84,0,0,0.10592574627519799,1
2026-07-31,AST-00769,Substation,Brooklyn,power,20.0,5,78.9,0.1299999999999978,0,1,3,3.6,0,0,0,115,0,0,0.05518367052030859,0
2026-07-31,AST-00770,Feeder Cable,Queens,cable,39.0,3,43.9,1.749999999999999,0,1,4,2.4,0,0,0,74,0,0,0.14872149976242646,1
2026-07-31,AST-00771,Circuit Breaker House,Brooklyn,breaker,27.0,4,53.0,-0.4700000000000058,0,0,1,0.0,0,0,0,140,0,0,0.09215298866248109,1
2026-07-31,AST-00772,Feeder Cable,Queens,cable,2.0,2,89.1,-1.950000000000008,0,0,0,0.0,0,0,0,144,0,0,0.04895282122788472,0
2026-07-31,AST-00773,Feeder Cable,Manhattan,cable,9.0,2,77.0,2.709999999999999,0,0,0,0.0,0,0,0,100,0,0,0.050591356186268505,0
2026-07-31,AST-00774,Third Rail Segment,Queens,third_rail,29.0,5,61.7,-0.9099999999999916,0,0,1,0.0,0,0,0,115,0,1,0.0630668892468534,0
2026-07-31,AST-00775,Substation,Bronx,power,22.0,2,56.2,-2.2199999999999944,0,0,0,0.0,0,0,0,12,0,0,0.07503714714646768,1
2026-07-31,AST-00776,Third Rail Segment,Queens,third_rail,13.0,2,85.0,-1.0199999999999951,0,0,1,0.0,0,0,0,122,0,0,0.04925690469234042,0
2026-07-31,AST-00777,Feeder Cable,Bronx,cable,21.0,3,70.2,-1.5599999999999985,0,0,0,0.0,0,0,0,69,0,0,0.05316755522838034,0
2026-07-31,AST-00778,Substation,Brooklyn,power,37.0,3,48.0,-2.4999999999999973,0,0,0,0.0,1,0,1,159,0,0,0.13920695273862052,1
2026-07-31,AST-00779,Third Rail Segment,Queens,third_rail,16.0,2,81.6,-1.5299999999999971,1,1,1,1.7,0,0,0,266,0,0,0.05688622582618219,0
2026-07-31,AST-00766,Substation,Brooklyn,power,22.0,3,66.8,1.4500000000000126,1,1,1,1.3,0,0,0,138,0,0,0.06723152559288632,0
2026-07-31,AST-00750,Third Rail Segment,Manhattan,third_rail,39.0,3,43.1,-0.0699999999999955,0,0,0,0.0,1,0,1,28,0,0,0.0772298506095246,1
2026-07-31,AST-00812,Substation,Manhattan,power,12.0,2,70.3,-0.899999999999997,0,0,2,0.0,0,0,0,199,0,0,0.05038084055899531,0
2026-07-31,AST-00814,Feeder Cable,Queens,cable,39.0,4,40.0,-0.4199999999999986,0,0,1,0.0,0,0,0,99,0,0,0.10473976326500554,1
2026-07-31,AST-00847,Circuit Breaker House,Queens,breaker,35.0,5,51.3,-0.7600000000000062,0,0,1,0.0,0,0,0,88,0,0,0.09275639830152424,1
2026-07-31,AST-00848,Feeder Cable,Queens,cable,16.0,3,80.7,2.1800000000000006,0,0,1,0.0,0,0,0,20,0,0,0.0505413047430438,0
2026-07-31,AST-00849,Substation,Manhattan,power,12.0,4,62.8,-2.8199999999999985,0,0,0,0.0,0,0,0,150,0,0,0.06040005720066269,0
2026-07-31,AST-00850,Third Rail Segment,Queens,third_rail,15.0,3,70.0,-0.6600000000000046,0,0,1,0.0,0,0,0,186,0,1,0.05178889657487204,0
2026-07-31,AST-00851,Substation,Brooklyn,power,8.0,4,79.5,0.6699999999999993,0,0,0,0.0,0,0,0,108,0,0,0.0523115094566863,0
2026-07-31,AST-00852,Circuit Breaker House,Queens,breaker,16.0,3,84.2,0.5099999999999999,0,0,0,0.0,1,0,1,340,0,0,0.05179498126664416,0
2026-07-31,AST-00853,Third Rail Segment,Brooklyn,third_rail,5.0,5,83.7,-3.210000000000002,1,1,1,1.4,0,0,0,18,0,0,0.05100223459218002,0
2026-07-31,AST-00854,Third Rail Segment,Brooklyn,third_rail,4.0,3,91.5,0.5900000000000096,0,0,0,0.0,0,0,0,107,0,0,0.04975083538534656,0
2026-07-31,AST-00855,Circuit Breaker House,Manhattan,breaker,29.0,4,69.9,1.5700000000000098,0,0,1,0.0,0,0,0,119,0,0,0.059711124800603366,0
2026-07-31,AST-00856,Feeder Cable,Queens,cable,4.0,4,94.6,-1.5700000000000116,0,0,0,0.0,0,0,0,141,0,0,0.05213867389436153,0
2026-07-31,AST-00857,Feeder Cable,Manhattan,cable,23.0,3,68.8,0.5999999999999932,0,0,0,0.0,0,0,0,210,0,0,0.05552607200054924,0
2026-07-31,AST-00858,Third Rail Segment,Queens,third_rail,32.0,4,46.8,0.0700000000000009,0,0,0,0.0,0,0,0,116,0,0,0.08882850153515766,1
2026-07-31,AST-00859,Circuit Breaker House,Queens,breaker,29.0,5,70.6,0.2799999999999972,0,1,1,4.3,0,0,0,32,0,0,0.05816857291446765,0
2026-07-31,AST-00860,Feeder Cable,Queens,cable,18.0,3,76.2,-0.6900000000000053,1,1,1,0.4,0,0,0,19,0,0,0.06095741795469842,0
2026-07-31,AST-00861,Feeder Cable,Manhattan,cable,8.0,4,76.2,2.0499999999999994,0,0,1,0.0,0,0,0,64,0,0,0.05172922069095908,0
2026-07-31,AST-00862,Feeder Cable,Brooklyn,cable,38.0,4,46.9,-1.1300000000000026,0,0,1,0.0,0,0,0,104,0,0,0.09595926787600297,1
2026-07-31,AST-00863,Third Rail Segment,Brooklyn,third_rail,34.0,4,58.4,-0.0599999999999997,0,1,1,3.4,1,0,0,46,0,0,0.08298543890452244,1
2026-07-31,AST-00864,Feeder Cable,Queens,cable,25.0,3,67.5,-1.5000000000000044,0,0,0,0.0,0,0,0,84,0,0,0.05475687586310627,0
2026-07-31,AST-00865,Substation,Bronx,power,4.0,1,86.8,-0.6799999999999866,0,0,0,0.0,0,0,0,224,0,0,0.05001195402014014,0
2026-07-31,AST-00866,Third Rail Segment,Brooklyn,third_rail,2.0,4,95.2,-0.4400000000000068,1,1,3,3.1,1,0,0,16,0,0,0.050496521977499605,0
2026-07-31,AST-00867,Third Rail Segment,Bronx,third_rail,13.0,1,83.2,-0.2799999999999981,0,0,0,0.0,0,0,0,121,0,0,0.04934288350779844,0
2026-07-31,AST-00868,Third Rail Segment,Manhattan,third_rail,7.0,5,83.4,1.1499999999999928,0,1,1,1.5,0,0,0,55,0,0,0.05097781791502794,0
2026-07-31,AST-00869,Substation,Brooklyn,power,35.0,3,43.1,-0.629999999999998,0,0,1,0.0,0,0,0,146,0,1,0.23799383612824546,1
2026-07-31,AST-00870,Circuit Breaker House,Manhattan,breaker,9.0,4,76.2,-0.8699999999999952,0,0,1,0.0,1,0,0,173,0,0,0.05329636215137168,0
2026-07-31,AST-00871,Feeder Cable,Queens,cable,12.0,2,70.9,-3.3199999999999967,0,0,2,0.0,1,0,0,179,0,0,0.05010813763556588,0
2026-07-31,AST-00872,Substation,Manhattan,power,40.0,2,52.2,2.6900000000000057,0,0,1,0.0,0,0,0,130,0,0,0.09377370968250062,1
2026-07-31,AST-00873,Third Rail Segment,Brooklyn,third_rail,33.0,3,38.1,-2.660000000000003,0,0,1,0.0,0,0,0,95,0,1,0.09986207137430402,1
2026-07-31,AST-00846,Third Rail Segment,Manhattan,third_rail,19.0,3,68.4,-0.6799999999999997,0,0,1,0.0,1,1,1,268,0,0,0.053608719168438956,0
2026-07-31,AST-00845,Substation,Brooklyn,power,19.0,4,96.0,2.1500000000000035,0,0,2,0.0,0,0,0,66,0,1,0.04983927299966009,0
2026-07-31,AST-00844,Feeder Cable,Bronx,cable,20.0,3,78.7,-0.139999999999986,0,0,1,0.0,0,0,0,179,0,0,0.05342014019518684,0
2026-07-31,AST-00843,Feeder Cable,Bronx,cable,31.0,1,59.2,-0.3999999999999978,0,0,1,0.0,0,0,0,161,0,0,0.06929058618706095,0
2026-07-31,AST-00815,Substation,Bronx,power,8.0,3,60.0,-2.329999999999996,1,1,2,2.0,0,0,0,68,0,0,0.0641253606847875,0
2026-07-31,AST-00816,Third Rail Segment,Brooklyn,third_rail,4.0,1,85.6,2.5800000000000027,0,0,0,0.0,0,0,0,1,0,0,0.04775217051704266,0
2026-07-31,AST-00817,Third Rail Segment,Brooklyn,third_rail,27.0,2,73.6,0.5000000000000003,0,0,0,0.0,0,0,0,218,0,0,0.05561302650108187,0
2026-07-31,AST-00818,Feeder Cable,Queens,cable,35.0,5,30.3,-1.9700000000000004,0,0,2,0.0,0,0,0,129,0,0,0.10362090143577529,1
2026-07-31,AST-00819,Feeder Cable,Manhattan,cable,6.0,3,84.2,2.7500000000000058,0,0,0,0.0,0,0,0,196,0,0,0.04999482843222948,0
2026-07-31,AST-00820,Circuit Breaker House,Brooklyn,breaker,29.0,1,63.4,0.7400000000000052,1,1,1,0.4,0,0,0,97,0,0,0.06518153171553907,0
2026-07-31,AST-00821,Substation,Queens,power,22.0,4,84.0,1.6999999999999955,0,0,4,0.0,1,0,1,125,0,0,0.05454917549106339,0
2026-07-31,AST-00822,Feeder Cable,Bronx,cable,34.0,3,58.1,-0.5500000000000012,0,2,4,4.300000000000001,0,0,0,70,1,0,0.09599939697937607,1
2026-07-31,AST-00823,Circuit Breaker House,Queens,breaker,6.0,4,82.1,-0.2800000000000056,0,0,0,0.0,0,0,0,144,0,0,0.053033097322072356,0
2026-07-31,AST-00824,Feeder Cable,Manhattan,cable,40.0,3,61.1,3.370000000000003,0,0,1,0.0,0,0,0,121,0,0,0.07596327885087469,1
2026-07-31,AST-00825,Third Rail Segment,Brooklyn,third_rail,25.0,4,55.9,-0.6599999999999914,0,0,2,0.0,0,0,0,92,0,0,0.08275049145138795,1
2026-07-31,AST-00826,Substation,Queens,power,34.0,4,64.2,-0.8899999999999978,0,0,0,0.0,0,0,0,140,0,0,0.05866098312601519,0
2026-07-31,AST-00827,Feeder Cable,Manhattan,cable,15.0,4,59.1,-2.52,0,1,1,1.8,2,0,2,200,0,0,0.06149252111020145,0
2026-07-31,AST-00813,Third Rail Segment,Bronx,third_rail,8.0,4,78.1,-0.6200000000000031,0,0,1,0.0,1,0,0,185,0,0,0.055023808055915606,0
2026-07-31,AST-00828,Circuit Breaker House,Brooklyn,breaker,38.0,5,52.7,-0.8100000000000002,0,0,0,0.0,0,0,0,144,0,0,0.13147577913399947,1
2026-07-31,AST-00830,Circuit Breaker House,Manhattan,breaker,6.0,2,73.6,-0.6599999999999933,0,0,1,0.0,0,0,0,58,0,0,0.049968769316966664,0
2026-07-31,AST-00831,Feeder Cable,Brooklyn,cable,37.0,4,53.8,0.3600000000000051,0,0,3,0.0,0,0,0,40,0,0,0.09083710981221493,1
2026-07-31,AST-00832,Feeder Cable,Manhattan,cable,32.0,4,52.9,-2.0600000000000014,0,1,3,13.2,1,1,1,82,0,0,0.09183903290948325,1
2026-07-31,AST-00833,Circuit Breaker House,Queens,breaker,13.0,4,79.0,0.7900000000000077,0,0,3,0.0,0,0,0,106,0,0,0.053837539563983905,0
2026-07-31,AST-00834,Feeder Cable,Manhattan,cable,22.0,3,71.5,-0.0600000000000027,0,0,1,0.0,0,0,0,48,0,0,0.055117165801047745,0
2026-07-31,AST-00835,Feeder Cable,Queens,cable,16.0,4,74.1,0.3800000000000007,0,2,3,5.4,1,0,1,153,1,0,0.05598766121407993,0
2026-07-31,AST-00836,Feeder Cable,Manhattan,cable,22.0,4,73.2,0.970000000000006,0,0,2,0.0,0,0,0,19,0,0,0.05624810006815008,0
2026-07-31,AST-00837,Third Rail Segment,Bronx,third_rail,39.0,5,48.8,-1.4299999999999944,0,0,1,0.0,2,0,2,195,0,0,0.07127001346904903,0
2026-07-31,AST-00838,Third Rail Segment,Manhattan,third_rail,36.0,2,54.7,-0.1599999999999985,0,0,1,0.0,0,0,0,231,0,0,0.061293679251254625,0
2026-07-31,AST-00839,Feeder Cable,Brooklyn,cable,9.0,3,68.1,-1.3300000000000003,0,0,1,0.0,0,0,0,201,0,0,0.050525213304880946,0
2026-07-31,AST-00840,Feeder Cable,Brooklyn,cable,39.0,3,43.0,-0.940000000000001,0,1,5,6.8,0,0,0,92,0,0,0.09022975826439886,1
2026-07-31,AST-00841,Substation,Manhattan,power,18.0,3,73.5,-1.5900000000000023,0,0,1,0.0,0,0,0,160,0,0,0.05674111230896968,0
2026-07-31,AST-00842,Third Rail Segment,Brooklyn,third_rail,29.0,2,71.4,-3.74,0,0,1,0.0,0,0,0,265,0,0,0.054039956064622155,0
2026-07-31,AST-00829,Third Rail Segment,Brooklyn,third_rail,26.0,4,51.6,-0.8999999999999998,0,0,0,0.0,0,0,0,72,0,0,0.08360686040269806,1
2026-07-31,AST-00500,Feeder Cable,Queens,cable,38.0,3,64.4,-0.4499999999999856,0,0,0,0.0,0,0,0,37,0,0,0.0559447637779682,0
2026-07-31,AST-00251,Feeder Cable,Manhattan,cable,21.0,3,65.5,-0.6599999999999939,0,0,0,0.0,0,0,0,241,0,0,0.053049357687558266,0
2026-07-31,AST-00498,Feeder Cable,Queens,cable,36.0,2,54.1,-0.8400000000000021,0,0,0,0.0,0,0,0,125,0,0,0.07257388754215142,1
